Action: improve | review | Learn | conjugate | listen | compose | errors
Result: new | familiar | known | 0 | 0.5 | 1
sDay: sprintDay ; A/P: active | passive ; warning: starting row = 5 is fixed
ID	ACTION	RESULT	DURATION	SDAY	A/P
1758	review	1	4	78	a
1757	review	1	3	78	a
1756	review	1	2	78	a
1755	review	1	3	78	a
1754	review	1	5	78	a
1753	review	1	3	78	a
1752	review	0	8	78	a
1751	review	1	11	78	a
2917	verbs	1	5	79	a
3047	verbs	1	3	79	a
2892	verbs	1	3	79	p
2934	verbs	1	3	79	p
2889	verbs	1	11	79	a
2869	verbs	1	6	79	p
2949	verbs	1	2	79	a
3064	verbs	1	2	79	p
3118	verbs	1	3	79	a
2894	verbs	1	7	79	a
2934	verbs	1	2	79	p
2935	verbs	1	2	79	a
2878	verbs	1	2	79	a
2869	verbs	1	4	79	a
2847	verbs	1	3	79	p
2881	verbs	1	3	79	a
3074	verbs	1	19	79	a
2888	verbs	1	3	79	a
3057	verbs	1	4	79	p
3064	verbs	1	3	79	a
3421	listen	1	20	79	p
3403	listen	1	8	79	p
3511	listen	1	7	79	p
3156	listen	1	7	79	p
3279	listen	0	12	79	p
3177	listen	1	49	79	p
3466	listen	1	10	79	p
3223	listen	1	11	79	p
3285	listen	1	5	79	p
3233	listen	1	18	79	p
0	listen	1	60	79	p
3468	listen	1	8	79	p
3518	listen	1	10	79	p
3175	listen	1	9	79	p
3141	listen	1	6	79	p
3275	listen	1	6	79	p
3349	listen	1	6	79	p
3393	listen	1	6	79	p
3203	listen	1	5	79	p
3186	listen	1	8	79	p
3185	listen	1	7	79	p
0	listen	1	60	79	p
2774	compose	1	3	79	a
3659	compose	1	17	79	a
2838	compose	0	11	79	a
3603	compose	1	7	79	a
3635	compose	1	13	79	a
2773	compose	1	9	79	a
3605	compose	1	6	79	a
2795	compose	1	6	79	a
2763	compose	1	3	79	a
3560	compose	1	10	79	a
3642	compose	1	10	79	a
2751	compose	1	6	79	a
2765	compose	1	21	79	a
3662	compose	0	25	79	a
2823	compose	1	3	79	a
2759	compose	1	3	79	a
2732	compose	1	4	79	a
3594	compose	1	9	79	a
2749	compose	1	3	79	a
2806	compose	1	4	79	a
3805	errors	0	17	79	a
3717	errors	1	4	79	a
3810	errors	1	4	79	a
3801	errors	1	24	79	a
3803	errors	1	41	79	a
3809	errors	1	4	79	a
3710	errors	1	23	79	a
3804	errors	1	5	79	a
3720	errors	1	11	79	a
3793	errors	1	41	79	a
2159	improve	1	9	79	a
1774	improve	1	15	79	a
1771	improve	1	8	79	a
1770	improve	0	26	79	a
1768	improve	1	29	79	a
1761	improve	1	7	79	a
1759	improve	1	6	79	a
1752	improve	0	11	79	a
2838	improve	0	13	79	a
3662	improve	0	14	79	a
3805	improve	0	7	79	a
2225	review	1	11	80	a
2224	review	1	5	80	a
2223	review	1	13	80	a
2222	review	1	4	80	a
2221	review	1	14	80	a
2220	review	1	5	80	a
2219	review	1	6	80	a
2218	review	1	4	80	a
2217	review	1	3	80	a
2216	review	1	4	80	a
2215	review	1	18	80	a
2214	review	1	7	80	a
2213	review	1	4	80	a
2212	review	1	7	80	a
2211	review	1	7	80	a
2210	review	1	7	80	a
2209	review	1	7	80	a
2208	review	0	7	80	a
2207	review	1	4	80	a
2206	review	1	14	80	a
2205	review	1	7	80	a
2204	review	1	6	80	a
2203	review	1	5	80	a
2202	review	1	4	80	a
2201	review	1	5	80	a
2200	review	1	11	80	a
2199	review	1	12	80	a
2198	review	0	10	80	a
2197	review	1	5	80	a
2196	review	1	45	80	a
2195	review	1	18	80	a
2194	review	1	9	80	a
2193	review	1	4	80	a
2192	review	1	9	80	a
2191	review	1	16	80	a
2190	review	1	4	80	a
2189	review	1	3	80	a
2188	review	1	7	80	a
2187	review	1	10	80	a
2186	review	1	6	80	a
2185	review	1	9	80	a
2184	review	1	5	80	a
2183	review	1	9	80	a
2182	review	1	5	80	a
2181	review	1	4	80	a
2180	review	1	3	80	a
2179	review	1	2	80	a
2178	review	1	4	80	a
2177	review	1	5	80	a
2176	review	1	3	80	a
1826	review	0	24	80	a
1825	review	1	5	80	a
1824	review	1	5	80	a
1823	review	1	6	80	a
1822	review	1	9	80	a
1821	review	0	10	80	a
1820	review	1	7	80	a
1819	review	1	6	80	a
1818	review	1	7	80	a
1817	review	1	3	80	a
1816	review	1	6	80	a
1815	review	0	11	80	a
1814	review	1	7	80	a
1813	review	1	4	80	a
1812	review	0	13	80	a
1811	review	1	11	80	a
1810	review	1	11	80	a
1809	review	1	21	80	a
1808	review	1	3	80	a
1807	review	0	6	80	a
1806	review	1	6	80	a
1805	review	1	5	80	a
1804	review	1	3	80	a
1803	review	1	10	80	a
1802	review	1	5	80	a
1801	review	1	9	80	a
1800	review	1	4	80	a
1799	review	1	5	80	a
1798	review	1	4	80	a
1797	review	1	4	80	a
1796	review	1	6	80	a
1795	review	1	4	80	a
1794	review	1	11	80	a
1793	review	1	6	80	a
1792	review	1	10	80	a
1791	review	0	8	80	a
1790	review	1	11	80	a
1789	review	1	3	80	a
1788	review	0	10	80	a
1787	review	1	24	80	a
1786	review	1	5	80	a
1785	review	1	7	80	a
1784	review	0	10	80	a
1783	review	1	4	80	a
1782	review	1	8	80	a
1781	review	1	5	80	a
1780	review	1	15	80	a
1779	review	1	5	80	a
1778	review	1	8	80	a
1777	review	1	8	80	a
1776	review	1	7	80	a
776	review	1	6	80	a
775	review	1	3	80	a
774	review	1	4	80	a
773	review	1	3	80	a
770	review	1	3	80	a
769	review	1	4	80	a
767	review	1	8	80	a
766	review	1	6	80	a
764	review	1	3	80	a
762	review	1	9	80	a
758	review	1	5	80	a
755	review	1	5	80	a
754	review	1	3	80	a
753	review	1	4	80	a
751	review	1	2	80	a
742	review	1	5	80	a
738	review	1	5	80	a
1770	improve	1	15	81	a
1752	improve	1	6	81	a
2838	improve	1	10	81	a
3662	improve	1	13	81	a
3805	improve	1	10	81	a
2208	improve	1	5	81	a
2198	improve	1	7	81	a
1826	improve	1	12	81	a
1821	improve	1	6	81	a
1815	improve	1	8	81	a
1812	improve	1	35	81	a
1807	improve	1	7	81	a
1791	improve	1	10	81	a
1788	improve	1	7	81	a
1784	improve	0	16	81	a
2250	review	1	8	81	a
2249	review	1	6	81	a
2248	review	1	14	81	a
2247	review	1	26	81	a
2246	review	1	6	81	a
2245	review	1	5	81	a
2244	review	1	10	81	a
2243	review	1	5	81	a
2242	review	1	6	81	a
2241	review	1	19	81	a
2240	review	1	9	81	a
2239	review	1	9	81	a
2238	review	1	5	81	a
2237	review	1	6	81	a
2236	review	1	8	81	a
2235	review	1	7	81	a
2234	review	1	4	81	a
2233	review	1	3	81	a
2232	review	1	6	81	a
2231	review	1	12	81	a
2230	review	1	6	81	a
2229	review	1	4	81	a
2228	review	1	6	81	a
2227	review	1	5	81	a
2226	review	1	7	81	a
1851	review	1	13	81	a
1850	review	1	5	81	a
1849	review	1	3	81	a
1848	review	1	13	81	a
1847	review	0	7	81	a
1846	review	1	4	81	a
1845	review	1	5	81	a
1844	review	1	4	81	a
1843	review	1	3	81	a
1842	review	1	9	81	a
1841	review	1	5	81	a
1840	review	1	5	81	a
1839	review	1	5	81	a
1838	review	1	7	81	a
1837	review	1	4	81	a
1836	review	1	4	81	a
1835	review	1	4	81	a
1834	review	1	12	81	a
1833	review	1	2	81	a
1832	review	1	10	81	a
1831	review	1	4	81	a
1830	review	1	3	81	a
1829	review	1	6	81	a
1828	review	1	4	81	a
1827	review	1	4	81	a
800	review	1	8	81	a
796	review	1	6	81	a
794	review	1	3	81	a
789	review	0	7	81	a
787	review	1	7	81	a
3790	errors	0	13	81	a
3808	errors	1	4	81	a
3810	errors	1	15	81	a
3724	errors	1	14	81	a
3719	errors	1	8	81	a
3802	errors	1	4	81	a
3803	errors	1	7	81	a
3718	errors	1	6	81	a
3795	errors	0	15	81	a
3807	errors	0	26	81	a
3711	errors	1	3	81	a
3788	errors	1	9	81	a
3806	errors	0	97	81	a
3709	errors	1	6	81	a
3725	errors	1	8	81	a
3793	errors	1	12	81	a
3801	errors	1	7	81	a
3718	errors	1	5	81	a
3812	errors	1	4	81	a
3809	errors	1	4	81	a
1784	improve	1	15	82	a
1847	improve	1	84	82	a
789	improve	1	30	82	a
3790	improve	1	8	82	a
3795	improve	0	19	82	a
3807	improve	1	3	82	a
3806	improve	1	4	82	a
1876	review	1	4	82	a
1875	review	1	7	82	a
1874	review	1	6	82	a
1873	review	1	3	82	a
1872	review	1	4	82	a
1871	review	1	4	82	a
1870	review	1	9	82	a
1869	review	1	5	82	a
1868	review	0	9	82	a
1867	review	1	36	82	a
1866	review	1	4	82	a
1865	review	1	4	82	a
1864	review	1	3	82	a
1863	review	1	3	82	a
1862	review	1	3	82	a
1861	review	0	7	82	a
1860	review	1	7	82	a
1859	review	1	7	82	a
1858	review	1	3	82	a
1857	review	1	3	82	a
1856	review	1	3	82	a
1855	review	1	6	82	a
1854	review	1	4	82	a
1853	review	1	3	82	a
1852	review	1	4	82	a
3720	errors	1	12	82	a
3709	errors	1	4	82	a
3788	errors	1	3	82	a
3794	errors	1	3	82	a
3802	errors	1	2	82	a
3711	errors	1	1	82	a
3807	errors	1	2	82	a
3726	errors	1	12	82	a
3805	errors	1	3	82	a
3722	errors	1	5	82	a
3655	compose	1	12	82	a
2824	compose	1	18	82	a
2745	compose	1	20	82	a
3635	compose	1	7	82	a
3565	compose	1	4	82	a
3667	compose	1	4	82	a
2748	compose	1	2	82	a
2760	compose	1	5	82	a
2700	compose	1	4	82	a
2790	compose	1	4	82	a
3379	listen	1	7	82	p
3363	listen	1	3	82	p
3382	listen	1	6	82	p
3227	listen	1	4	82	p
3220	listen	1	11	82	p
3298	listen	1	10	82	p
3140	listen	1	5	82	p
3418	listen	1	9	82	p
3283	listen	1	4	82	p
3491	listen	1	11	82	p
0	listen	1	60	82	p
2850	verbs	1	2	82	a
2952	verbs	1	4	82	a
2953	verbs	1	1	82	a
2912	verbs	1	3	82	a
3013	verbs	1	4	82	a
2933	verbs	1	1	82	p
2947	verbs	1	3	82	p
3116	verbs	1	2	82	p
3002	verbs	1	4	82	p
2907	verbs	1	2	82	a
3795	improve	0	25	82	a
1868	improve	1	14	82	a
1861	improve	1	4	82	a
1901	review	1	5	83	a
1900	review	1	3	83	a
1899	review	1	3	83	a
1898	review	1	4	83	a
1897	review	1	3	83	a
1896	review	1	6	83	a
1895	review	1	4	83	a
1894	review	1	9	83	a
1893	review	1	3	83	a
1892	review	1	2	83	a
1891	review	1	10	83	a
1890	review	1	7	83	a
1889	review	1	9	83	a
1888	review	1	6	83	a
1887	review	1	5	83	a
1886	review	1	5	83	a
1885	review	1	4	83	a
1884	review	1	7	83	a
1883	review	1	4	83	a
1882	review	1	12	83	a
1881	review	1	7	83	a
1880	review	1	5	83	a
1879	review	1	6	83	a
1878	review	1	14	83	a
1877	review	1	3	83	a
909	review	1	4	83	a
908	review	0	10	83	a
907	review	0	6	83	a
905	review	1	2	83	a
904	review	1	32	83	a
903	review	1	5	83	a
902	review	1	4	83	a
899	review	1	2	83	a
896	review	1	11	83	a
894	review	1	3	83	a
889	review	1	3	83	a
882	review	1	9	83	a
881	review	1	12	83	a
880	review	1	4	83	a
879	review	1	2	83	a
878	review	1	5	83	a
877	review	1	4	83	a
870	review	1	5	83	a
867	review	1	5	83	a
866	review	1	3	83	a
865	review	1	12	83	a
853	review	1	3	83	a
851	review	1	6	83	a
848	review	1	7	83	a
847	review	1	8	83	a
846	review	1	4	83	a
845	review	1	5	83	a
842	review	1	3	83	a
841	review	1	12	83	a
840	review	1	10	83	a
839	review	1	4	83	a
835	review	1	4	83	a
834	review	1	10	83	a
3795	improve	0	9	83	a
908	improve	0	12	83	a
907	improve	1	16	83	a
3680	compose	1	5	83	a
2800	compose	1	3	83	a
2848	compose	1	8	83	a
2751	compose	1	3	83	a
2731	compose	1	5	83	a
3594	compose	1	6	83	a
2737	compose	1	4	83	a
3552	compose	0	269	83	a
2698	compose	1	18	83	a
2734	compose	1	9	83	a
3795	improve	1	19	84	a
908	improve	1	6	84	a
3552	improve	1	25	84	a
1926	review	0	13	84	a
1925	review	1	10	84	a
1924	review	1	13	84	a
1923	review	1	7	84	a
1922	review	1	16	84	a
1921	review	1	4	84	a
1920	review	1	24	84	a
1919	review	1	6	84	a
1918	review	0	10	84	a
1917	review	1	5	84	a
1916	review	1	12	84	a
1915	review	1	3	84	a
1914	review	1	6	84	a
1913	review	1	9	84	a
1912	review	1	6	84	a
1911	review	1	7	84	a
1910	review	1	6	84	a
1909	review	1	7	84	a
1908	review	0	6	84	a
1907	review	1	3	84	a
1906	review	1	3	84	a
1905	review	0	7	84	a
1904	review	1	3	84	a
1903	review	0	12	84	a
1902	review	1	10	84	a
833	review	1	6	84	a
832	review	1	3	84	a
831	review	1	3	84	a
830	review	1	10	84	a
829	review	1	4	84	a
828	review	1	26	84	a
827	review	1	9	84	a
825	review	1	8	84	a
823	review	1	10	84	a
822	review	1	5	84	a
821	review	1	7	84	a
820	review	0	6	84	a
819	review	1	4	84	a
818	review	1	11	84	a
817	review	1	3	84	a
816	review	1	3	84	a
815	review	1	2	84	a
814	review	1	5	84	a
813	review	1	3	84	a
812	review	1	3	84	a
811	review	1	4	84	a
810	review	1	6	84	a
809	review	1	4	84	a
808	review	1	2	84	a
807	review	1	6	84	a
806	review	1	6	84	a
805	review	1	7	84	a
804	review	1	2	84	a
803	review	1	3	84	a
802	review	0	7	84	a
3743	errors	1	10	84	a
3780	errors	0	22	84	a
3786	errors	1	6	84	a
3773	errors	1	10	84	a
3784	errors	0	17	84	a
3702	errors	1	3	84	a
3732	errors	1	6	84	a
3684	errors	1	2	84	a
3752	errors	1	8	84	a
3778	errors	1	37	84	a
3804	errors	1	4	84	a
3720	errors	1	3	84	a
3807	errors	1	4	84	a
3808	errors	1	3	84	a
3788	errors	1	3	84	a
3814	errors	1	14	84	a
3719	errors	1	5	84	a
3709	errors	1	4	84	a
3809	errors	1	37	84	a
3725	errors	1	15	84	a
3721	errors	1	18	84	a
3806	errors	1	5	84	a
3788	errors	1	2	84	a
3805	errors	1	7	84	a
3724	errors	1	6	84	a
3710	errors	1	14	84	a
3808	errors	1	2	84	a
3725	errors	1	3	84	a
3794	errors	1	8	84	a
3711	errors	1	2	84	a
2884	verbs	1	6	84	a
3064	verbs	1	3	84	a
2898	verbs	1	12	84	p
3116	verbs	1	3	84	p
3122	verbs	1	3	84	p
3120	verbs	1	2	84	p
2947	verbs	1	2	84	p
3109	verbs	1	3	84	p
2892	verbs	1	4	84	p
3097	verbs	1	2	84	a
3723	errors	1	15	84	a
3788	errors	1	5	84	a
3790	errors	1	11	84	a
3801	errors	1	5	84	a
3802	errors	1	4	84	a
3710	errors	1	5	84	a
3805	errors	1	4	84	a
3814	errors	1	3	84	a
3807	errors	1	2	84	a
3724	errors	1	6	84	a
3700	errors	1	6	84	a
3731	errors	1	8	84	a
3745	errors	1	3	84	a
3792	errors	0	27	84	a
3766	errors	1	3	84	a
3693	errors	1	4	84	a
3760	errors	1	3	84	a
3750	errors	1	4	84	a
3688	errors	1	4	84	a
3729	errors	1	6	84	a
3801	errors	1	3	84	a
3811	errors	0	20	84	a
3794	errors	1	5	84	a
3725	errors	1	4	84	a
3717	errors	1	6	84	a
3720	errors	1	2	84	a
3793	errors	1	15	84	a
3790	errors	1	4	84	a
3808	errors	1	3	84	a
3804	errors	1	3	84	a
2709	compose	1	3	84	a
3637	compose	1	7	84	a
4158	compose	1	5	84	a
2816	compose	1	2	84	a
2827	compose	1	3	84	a
2828	compose	1	2	84	a
4247	compose	1	2	84	a
4147	compose	1	12	84	a
2734	compose	1	5	84	a
3672	compose	1	5	84	a
2252	learn	f	17	84	a
2253	learn	n	10	84	a
2254	learn	f	17	84	a
2255	learn	n	31	84	a
2256	learn	f	52	84	a
2255	learn	linked	6	84	a
2257	learn	n	168	84	a
2258	learn	n	39	84	a
2259	learn	n	138	84	a
2260	learn	n	22	84	a
2261	learn	n	111	84	a
2262	learn	n	83	84	a
2263	learn	n	121	84	a
2264	learn	n	140	84	a
2265	learn	n	110	84	a
2266	learn	n	172	84	a
2267	learn	n	95	84	a
2268	learn	n	123	84	a
2269	learn	n	22	84	a
2270	learn	n	171	84	a
2271	learn	n	82	84	a
2272	learn	n	11	84	a
2273	learn	k	11	84	a
2274	learn	n	19	84	a
2275	learn	n	11	84	a
2276	learn	n	45	84	a
2277	learn	n	15	84	a
2278	learn	n	7	84	a
2279	learn	n	12	84	a
2280	learn	n	9	84	a
2281	learn	n	12	84	a
2282	learn	n	17	84	a
2283	learn	n	18	84	a
2284	learn	n	8	84	a
2284	learn	linked	7	84	a
1926	improve	1	9	85	a
1918	improve	1	8	85	a
1908	improve	1	11	85	a
1905	improve	0	15	85	a
1903	improve	1	9	85	a
820	improve	1	3	85	a
802	improve	0	8	85	a
3780	improve	1	4	85	a
3784	improve	0	12	85	a
4281	improve	1	7	85	a
3792	improve	1	6	85	a
3811	improve	1	8	85	a
2284	review	1	6	85	a
2283	review	1	13	85	a
2282	review	1	26	85	a
2281	review	1	9	85	a
2280	review	1	7	85	a
2279	review	1	10	85	a
2278	review	1	7	85	a
2277	review	1	3	85	a
2276	review	1	5	85	a
2275	review	1	15	85	a
2274	review	1	6	85	a
2272	review	1	7	85	a
2271	review	1	7	85	a
2270	review	1	3	85	a
2269	review	1	3	85	a
2268	review	1	3	85	a
2267	review	1	10	85	a
2266	review	1	5	85	a
2265	review	1	8	85	a
2264	review	1	4	85	a
2263	review	1	2	85	a
2262	review	1	4	85	a
2261	review	1	7	85	a
2260	review	1	4	85	a
2259	review	1	11	85	a
2258	review	1	8	85	a
2257	review	1	8	85	a
2255	review	1	4	85	a
2253	review	1	8	85	a
2251	review	1	9	85	a
1951	review	1	10	85	a
1950	review	1	8	85	a
1949	review	1	4	85	a
1948	review	1	3	85	a
1947	review	1	3	85	a
1946	review	1	3	85	a
1945	review	1	2	85	a
1944	review	1	2	85	a
1943	review	1	5	85	a
1942	review	1	8	85	a
1941	review	0	9	85	a
1940	review	1	6	85	a
1939	review	1	2	85	a
1938	review	1	5	85	a
1937	review	1	9	85	a
1936	review	1	17	85	a
1935	review	1	2	85	a
1934	review	1	3	85	a
1933	review	1	4	85	a
1932	review	1	4	85	a
1931	review	1	5	85	a
1930	review	1	8	85	a
1929	review	1	5	85	a
1928	review	1	3	85	a
1927	review	1	4	85	a
970	review	0	24	85	a
967	review	1	4	85	a
961	review	1	3	85	a
959	review	1	34	85	a
958	review	1	8	85	a
956	review	1	4	85	a
954	review	1	4	85	a
953	review	0	15	85	a
952	review	1	4	85	a
951	review	0	8	85	a
950	review	1	4	85	a
949	review	1	3	85	a
948	review	1	12	85	a
947	review	1	5	85	a
946	review	1	4	85	a
938	review	0	9	85	a
937	review	1	6	85	a
936	review	1	4	85	a
935	review	1	11	85	a
927	review	1	4	85	a
926	review	0	13	85	a
2285	learn	n	6	85	a
2286	learn	n	25	85	a
2287	learn	n	3	85	a
2288	learn	f	9	85	a
2289	learn	n	19	85	a
2290	learn	f	6	85	a
2291	learn	n	30	85	a
2292	learn	n	10	85	a
2293	learn	f	6	85	a
2294	learn	n	6	85	a
2295	learn	f	6	85	a
2296	learn	n	5	85	a
2297	learn	n	5	85	a
2298	learn	n	22	85	a
2299	learn	n	5	85	a
2300	learn	n	13	85	a
2301	learn	n	19	85	a
2285	learn	linked	5	85	a
2286	learn	linked	6	85	a
2287	learn	linked	4	85	a
2289	learn	linked	5	85	a
2291	learn	linked	6	85	a
2292	learn	linked	6	85	a
2294	learn	linked	2	85	a
2296	learn	linked	2	85	a
2297	learn	linked	17	85	a
2298	learn	linked	5	85	a
2299	learn	linked	4	85	a
2300	learn	linked	4	85	a
2301	learn	linked	4	85	a
3720	errors	1	5	85	a
3804	errors	1	3	85	a
3812	errors	1	2	85	a
3718	errors	1	5	85	a
3788	errors	1	2	85	a
3810	errors	1	3	85	a
3744	errors	1	3	85	a
3802	errors	1	2	85	a
3803	errors	1	32	85	a
3809	errors	1	7	85	a
4273	compose	1	5	85	a
2810	compose	1	3	85	a
4176	compose	1	9	85	a
3570	compose	1	3	85	a
4237	compose	1	2	85	a
4325	compose	1	2	85	a
3548	compose	1	6	85	a
2797	compose	1	7	85	a
3558	compose	1	4	85	a
4138	compose	1	16	85	a
2302	learn	n	7	85	a
2303	learn	n	10	85	a
2304	learn	n	5	85	a
2302	learn	linked	4	85	a
2305	learn	n	17	85	a
2306	learn	n	8	85	a
2307	learn	n	16	85	a
2308	learn	n	9	85	a
2309	learn	n	18	85	a
2310	learn	n	8	85	a
2311	learn	f	7	85	a
2312	learn	n	17	85	a
2313	learn	n	8	85	a
2314	learn	n	8	85	a
2315	learn	n	12	85	a
2316	learn	n	5	85	a
2317	learn	n	7	85	a
2318	learn	n	7	85	a
2319	learn	n	5	85	a
2320	learn	n	8	85	a
2321	learn	n	11	85	a
2322	learn	n	7	85	a
2305	learn	linked	3	85	a
2306	learn	linked	3	85	a
2307	learn	linked	4	85	a
2308	learn	linked	2	85	a
2309	learn	linked	4	85	a
2310	learn	linked	4	85	a
2312	learn	linked	5	85	a
2313	learn	linked	4	85	a
2314	learn	linked	4	85	a
2315	learn	linked	6	85	a
2316	learn	linked	4	85	a
2317	learn	linked	4	85	a
2318	learn	linked	9	85	a
2319	learn	linked	4	85	a
2320	learn	linked	5	85	a
2321	learn	linked	6	85	a
2322	learn	linked	4	85	a
2323	learn	n	5	85	a
2324	learn	n	6	85	a
2325	learn	n	8	85	a
2323	learn	linked	3	85	a
2324	learn	linked	3	85	a
2325	learn	linked	123	85	a
1905	improve	1	36	85	a
802	improve	1	51	85	a
3784	improve	0	12	85	a
1941	improve	1	15	85	a
970	improve	1	6	85	a
953	improve	1	12	85	a
951	improve	1	5	85	a
938	improve	1	4	85	a
926	improve	1	10	85	a
2326	learn	n	27	85	a
2327	learn	n	10	85	a
2328	learn	f	15	85	a
2329	learn	n	18	85	a
2330	learn	f	13	85	a
2331	learn	f	14	85	a
2332	learn	n	13	85	a
2326	learn	linked	13	85	a
2333	learn	n	6	85	a
2334	learn	n	6	85	a
2335	learn	n	11	85	a
2336	learn	n	36	85	a
2337	learn	n	16	85	a
2338	learn	n	15	85	a
2333	learn	linked	866	85	a
2334	learn	linked	5	85	a
2339	learn	n	57	85	a
2340	learn	n	17	85	a
2341	learn	n	11	85	a
2342	learn	n	8	85	a
2343	learn	n	19	85	a
2344	learn	n	8	85	a
2345	learn	n	15	85	a
2346	learn	n	10	85	a
2347	learn	n	181	85	a
2348	learn	n	27	85	a
2349	learn	n	15	85	a
2350	learn	n	5	85	a
2351	learn	n	3	85	a
2352	learn	n	22	85	a
2353	learn	n	8	85	a
2354	learn	n	9	85	a
2355	learn	n	7	85	a
2356	learn	n	11	85	a
2357	learn	n	37	85	a
2358	learn	n	8	85	a
2359	learn	n	13	85	a
2360	learn	n	3	85	a
2361	learn	n	13	85	a
2362	learn	n	10	85	a
2363	learn	n	6	85	a
2364	learn	n	28	85	a
2365	learn	n	22	85	a
2366	learn	n	7	85	a
2367	learn	n	318	85	a
2368	learn	n	21	85	a
2369	learn	n	8	85	a
2370	learn	n	10	85	a
2371	learn	n	15	85	a
2372	learn	n	183	85	a
2373	learn	n	9	85	a
2374	learn	n	10	85	a
2375	learn	n	7	85	a
2376	learn	n	11	85	a
2377	learn	n	7	85	a
2378	learn	n	7	85	a
2379	learn	n	10	85	a
2380	learn	n	29	85	a
2381	learn	n	21	85	a
2382	learn	n	13	85	a
2383	learn	n	8	85	a
2384	learn	n	8	85	a
2385	learn	n	19	85	a
2386	learn	n	9	85	a
2387	learn	n	11	85	a
2388	learn	n	7	85	a
2389	learn	n	12	85	a
2390	learn	n	6	85	a
2391	learn	n	15	85	a
2392	learn	n	6	85	a
2393	learn	n	18	85	a
2394	learn	n	8	85	a
2395	learn	n	8	85	a
2396	learn	n	7	85	a
2391	learn	linked	7	85	a
2392	learn	linked	6	85	a
2393	learn	linked	4	85	a
2394	learn	linked	6	85	a
3706	errors	1	11	85	a
3705	errors	1	4	85	a
3811	errors	1	9	85	a
3806	errors	1	3	85	a
3744	errors	1	3	85	a
3773	errors	1	3	85	a
3802	errors	1	2	85	a
3716	errors	1	8	85	a
3743	errors	1	2	85	a
3727	errors	0	7	85	a
2397	learn	n	10	85	a
2398	learn	n	5	85	a
2399	learn	n	6	85	a
2397	learn	linked	5	85	a
2398	learn	linked	6	85	a
2399	learn	linked	7	85	a
2400	learn	n	3	85	a
2401	learn	n	9	85	a
2402	learn	n	8	85	a
2403	learn	n	3	85	a
2404	learn	n	19	85	a
2405	learn	n	5	85	a
2406	learn	n	7	85	a
2407	learn	n	8	85	a
2400	learn	linked	5	85	a
2401	learn	linked	5	85	a
2402	learn	linked	5	85	a
2403	learn	linked	5	85	a
2404	learn	linked	5	85	a
2405	learn	linked	4	85	a
2406	learn	linked	5	85	a
2407	learn	linked	7	85	a
3784	improve	1	19	86	a
3727	improve	0	52	86	a
2407	review	1	6	86	a
2406	review	1	5	86	a
2405	review	1	3	86	a
2404	review	1	5	86	a
2403	review	1	4	86	a
2402	review	1	7	86	a
2401	review	1	6	86	a
2400	review	1	4	86	a
2399	review	1	4	86	a
2398	review	1	4	86	a
2397	review	1	7	86	a
2396	review	1	5	86	a
2395	review	1	2	86	a
2394	review	1	6	86	a
2393	review	1	12	86	a
2392	review	1	5	86	a
2391	review	1	6	86	a
2390	review	1	3	86	a
2389	review	1	23	86	a
2388	review	1	5	86	a
2387	review	1	6	86	a
2386	review	1	5	86	a
2385	review	1	7	86	a
2384	review	1	8	86	a
2383	review	1	4	86	a
2382	review	1	11	86	a
2381	review	1	5	86	a
2380	review	1	14	86	a
2379	review	1	3	86	a
2378	review	1	3	86	a
2377	review	1	3	86	a
2376	review	1	3	86	a
2375	review	1	5	86	a
2374	review	1	6	86	a
2373	review	1	5	86	a
2372	review	1	6	86	a
2371	review	1	5	86	a
2370	review	1	24	86	a
2369	review	1	4	86	a
2368	review	1	2	86	a
2367	review	1	4	86	a
2366	review	1	4	86	a
2365	review	1	9	86	a
2364	review	1	4	86	a
2363	review	1	3	86	a
2362	review	1	4	86	a
2361	review	1	3	86	a
2360	review	1	4	86	a
2359	review	1	7	86	a
2358	review	1	4	86	a
2357	review	1	13	86	a
2356	review	1	5	86	a
2355	review	1	3	86	a
2354	review	0	37	86	a
2353	review	1	4	86	a
2352	review	1	6	86	a
2351	review	1	2	86	a
2350	review	1	3	86	a
2349	review	1	7	86	a
2348	review	1	7	86	a
2347	review	1	7	86	a
2346	review	1	4	86	a
2345	review	1	27	86	a
2344	review	1	10	86	a
2343	review	1	5	86	a
2342	review	1	4	86	a
2341	review	1	7	86	a
2340	review	1	8	86	a
2339	review	1	25	86	a
2338	review	1	9	86	a
2337	review	0	18	86	a
2336	review	1	5	86	a
2335	review	1	38	86	a
2334	review	1	29	86	a
2333	review	1	2	86	a
2332	review	0	13	86	a
2329	review	0	18	86	a
2327	review	1	3	86	a
2326	review	1	12	86	a
2325	review	1	8	86	a
2324	review	1	3	86	a
2323	review	1	18	86	a
2322	review	1	5	86	a
2321	review	1	5	86	a
2320	review	1	8	86	a
2319	review	1	3	86	a
2318	review	1	3	86	a
2317	review	1	4	86	a
2316	review	1	12	86	a
2315	review	1	8	86	a
2314	review	1	4	86	a
2313	review	1	7	86	a
2312	review	0	7	86	a
2310	review	1	15	86	a
2309	review	1	8	86	a
2308	review	1	3	86	a
2307	review	1	2	86	a
2306	review	1	2	86	a
2305	review	1	4	86	a
2304	review	1	3	86	a
2303	review	1	8	86	a
2302	review	1	18	86	a
2301	review	1	3	86	a
2300	review	1	4	86	a
2299	review	1	3	86	a
2298	review	1	4	86	a
